property_id,locality_name,postal_code,price,property_type,property_subtype,sale_type,num_rooms,living_area_sqm,equipped_kitchen,furnished,open_fire,terrace_sqm,garden_sqm,surface_of_good,num_facades,swimming_pool,building_state
580650,Namur,5507,600445,apartment,villa,classic,7,318,1,0,0,,,760,2,0,good
123393,Charleroi,5879,411193,apartment,bungalow,public,4,298,0,0,0,,134.0,622,4,0,good
936595,Brussels,6380,323385,house,mansion,public,7,392,1,1,1,,145.0,368,3,1,good
678225,Namur,5968,218570,house,mansion,classic,8,250,0,1,1,19.0,105.0,478,4,1,good
204242,Ghent,5968,612865,house,bungalow,public,5,286,0,1,0,9.0,50.0,359,4,1,new
614760,Liege,9943,759119,apartment,chalet,public,7,316,0,0,1,32.0,75.0,196,4,0,to renovate
366388,Namur,6415,519327,apartment,chalet,public,8,383,1,1,0,,41.0,550,4,0,to renovate
337565,Charleroi,5733,266061,house,penthouse,classic,2,367,1,1,0,,,765,3,1,to renovate
457312,Antwerp,7389,993467,house,villa,public,7,359,1,1,0,,267.0,736,3,0,to renovate
550451,Brussels,8380,671412,apartment,villa,classic,6,224,1,1,0,43.0,,513,2,0,to renovate
375559,Charleroi,9131,262940,house,villa,public,2,175,0,0,0,23.0,,631,4,0,new
175409,Namur,6843,639438,apartment,penthouse,classic,2,179,1,1,1,,148.0,648,3,1,new
184278,Liege,7485,925619,apartment,bungalow,public,3,270,1,1,1,46.0,141.0,468,3,1,new
271147,Antwerp,6610,821910,apartment,bungalow,public,10,258,1,0,0,14.0,,912,3,1,good
678684,Brussels,2805,359451,apartment,villa,public,1,292,1,1,1,48.0,220.0,658,3,0,to renovate
816361,Namur,1997,932783,apartment,chalet,classic,4,340,1,1,0,,25.0,680,3,1,new
692927,Namur,9908,521591,house,bungalow,classic,7,169,1,0,1,,264.0,87,4,0,new
256650,Namur,9592,241436,apartment,villa,classic,9,288,1,1,1,,269.0,958,4,1,good
189880,Liege,3615,861486,house,penthouse,classic,7,158,0,0,1,6.0,,882,2,0,new
355415,Antwerp,5956,291478,house,penthouse,public,3,224,0,1,0,,293.0,344,4,1,good
438601,Charleroi,3395,799158,apartment,mansion,classic,6,391,0,1,1,10.0,85.0,122,3,0,new
419654,Namur,8704,895752,house,villa,classic,9,188,1,1,0,,,504,2,0,good
659311,Brussels,4664,816183,apartment,bungalow,public,3,277,1,1,0,32.0,207.0,134,3,0,new
718755,Antwerp,4137,646138,house,penthouse,classic,7,359,0,1,0,,,926,3,0,new
589517,Antwerp,1211,116576,apartment,bungalow,public,3,225,1,0,1,45.0,,517,4,0,new
356254,Liege,3202,960816,apartment,bungalow,public,3,379,0,0,0,,297.0,968,3,1,good
892808,Namur,6445,989221,house,mansion,classic,1,280,0,0,1,,16.0,769,4,1,new
162270,Brussels,7300,760764,apartment,villa,classic,5,220,0,1,0,,75.0,108,4,0,new
315834,Liege,6328,212193,apartment,villa,public,6,164,1,0,1,,,682,2,1,good
835963,Brussels,2032,500440,house,mansion,classic,6,114,0,1,0,,12.0,420,4,1,good
310256,Ghent,1667,105542,house,chalet,classic,2,145,0,0,0,,52.0,980,2,1,new
389103,Charleroi,2836,641018,house,chalet,public,7,327,1,0,1,,129.0,957,3,1,new
385643,Namur,9217,116936,house,mansion,public,4,359,0,0,1,,,249,4,0,new
945181,Ghent,1334,486407,apartment,bungalow,classic,9,291,0,1,1,21.0,13.0,930,2,0,to renovate
682182,Antwerp,6268,696050,apartment,bungalow,classic,3,185,0,0,0,,286.0,248,3,0,to renovate
331123,Liege,4258,902576,house,bungalow,classic,2,224,0,1,0,22.0,,250,3,0,new
534880,Antwerp,8388,655002,apartment,bungalow,classic,9,109,1,1,0,,25.0,397,2,1,good
521976,Charleroi,4056,664871,house,penthouse,public,5,370,1,1,0,,167.0,206,4,1,good
864968,Charleroi,5987,469792,house,penthouse,classic,2,190,1,1,0,36.0,283.0,626,4,1,good
577849,Namur,6096,987698,house,mansion,classic,10,349,1,0,1,,,213,3,1,good
595462,Brussels,8710,662870,apartment,bungalow,public,8,60,0,0,1,13.0,120.0,601,4,0,new
829374,Liege,7396,686724,apartment,mansion,classic,7,253,0,1,0,44.0,,168,4,1,good
656299,Brussels,6872,985347,apartment,bungalow,public,2,137,0,0,0,,,492,2,1,new
356029,Ghent,3818,396736,house,bungalow,classic,2,171,1,0,1,48.0,38.0,725,4,0,good
930121,Antwerp,1806,693800,house,mansion,public,4,204,0,1,1,,293.0,695,3,0,new
227854,Brussels,8184,341220,house,penthouse,public,3,168,0,1,1,,134.0,75,2,1,to renovate
529324,Brussels,7198,876796,house,bungalow,public,8,356,0,1,1,,,725,4,0,good
230189,Charleroi,3512,390057,apartment,chalet,public,6,57,0,1,0,,,109,3,1,new
689995,Liege,9493,634210,apartment,villa,public,7,250,0,1,0,,,449,3,1,to renovate
211465,Namur,2719,339614,apartment,chalet,public,2,113,1,1,0,38.0,154.0,917,4,1,good
376234,Brussels,2427,106066,house,mansion,public,7,209,0,0,1,,,253,2,1,to renovate
748082,Ghent,9446,202076,apartment,villa,public,1,157,0,0,1,36.0,,182,2,1,to renovate
109509,Ghent,6578,132665,house,penthouse,classic,9,244,0,1,1,,,810,4,1,new
445621,Antwerp,4094,244135,house,penthouse,classic,1,240,1,0,1,43.0,51.0,559,4,1,new
344652,Namur,2978,324852,apartment,bungalow,public,9,257,1,1,1,10.0,,279,3,0,good
169409,Charleroi,9726,871734,apartment,villa,classic,4,57,1,1,1,15.0,,632,3,1,to renovate
221151,Charleroi,1155,912771,house,mansion,public,2,137,0,0,1,38.0,108.0,167,2,0,to renovate
670745,Namur,4527,490842,house,penthouse,classic,10,131,0,0,1,,,660,4,0,to renovate
599855,Brussels,7314,527178,house,villa,public,6,103,1,1,0,,74.0,868,4,0,good
510249,Brussels,3661,143803,house,bungalow,public,3,364,0,0,1,21.0,,819,3,0,to renovate
214184,Ghent,7406,246770,house,chalet,public,6,49,0,0,0,44.0,76.0,612,3,1,to renovate
934110,Antwerp,2393,825396,apartment,chalet,public,7,65,0,1,1,43.0,,108,2,1,new
462767,Namur,5985,195537,apartment,bungalow,public,5,70,0,1,1,21.0,,345,4,0,new
271898,Charleroi,9918,191789,apartment,mansion,classic,10,137,1,0,0,46.0,182.0,635,3,1,new
184581,Ghent,2396,996708,house,bungalow,classic,10,243,1,0,0,17.0,93.0,73,2,0,to renovate
530326,Ghent,8601,843177,house,chalet,public,5,187,0,1,1,21.0,,761,4,1,good
891309,Liege,3573,504545,house,mansion,classic,9,386,0,1,0,,,353,2,1,good
963335,Liege,3153,665655,apartment,penthouse,classic,10,257,1,0,1,,,449,2,0,to renovate
679422,Brussels,4879,204463,apartment,penthouse,public,2,52,1,0,0,,,686,2,1,good
144043,Charleroi,6700,775255,house,mansion,public,5,127,1,0,0,,,536,4,0,new
806199,Antwerp,7952,546850,apartment,villa,public,1,279,1,1,1,,219.0,579,2,1,new
890216,Namur,3215,499963,apartment,chalet,classic,4,244,1,1,0,,162.0,221,2,0,new
820212,Liege,5145,395234,apartment,mansion,public,1,284,0,1,0,47.0,,410,4,1,good
338452,Namur,5249,884265,house,villa,public,7,267,0,1,1,,,271,3,1,good
484638,Namur,3568,905122,apartment,bungalow,public,9,231,1,1,1,,73.0,169,3,0,good
690907,Ghent,8026,538070,apartment,mansion,classic,6,247,0,0,0,10.0,169.0,282,3,0,to renovate
364153,Antwerp,4048,942151,apartment,villa,classic,3,374,1,1,1,,158.0,416,3,1,to renovate
574708,Antwerp,3976,259711,house,mansion,classic,8,376,1,0,1,,38.0,530,2,0,new
690381,Liege,2748,225796,apartment,bungalow,classic,9,158,1,1,1,,,946,4,1,to renovate
385749,Brussels,1501,489157,house,chalet,classic,8,173,0,0,1,35.0,148.0,813,2,0,new
129607,Antwerp,5772,285629,house,bungalow,public,5,150,1,1,1,,,592,2,1,new
912044,Charleroi,9763,151575,apartment,villa,public,7,153,0,0,0,7.0,17.0,79,3,0,good
701570,Brussels,5528,120774,house,bungalow,classic,10,228,0,0,1,39.0,,908,4,0,good
220477,Charleroi,4699,387955,house,bungalow,classic,8,103,1,0,1,7.0,,799,4,1,to renovate
957153,Liege,6919,294178,house,penthouse,classic,6,260,0,0,0,,26.0,499,4,1,to renovate
746445,Namur,7838,707848,house,villa,classic,10,181,1,1,1,9.0,,232,4,1,good
585350,Ghent,8994,574491,house,penthouse,public,6,322,1,1,1,8.0,77.0,750,2,0,to renovate
522315,Liege,4892,777890,apartment,chalet,public,6,168,1,1,0,,,464,3,1,good
277524,Antwerp,7189,934551,apartment,bungalow,classic,5,256,0,0,1,,103.0,442,3,1,to renovate
770349,Antwerp,4123,461292,house,bungalow,classic,8,154,0,0,0,,288.0,241,2,1,new
789069,Antwerp,9987,300188,apartment,mansion,public,5,278,0,1,1,29.0,,546,4,1,to renovate
106180,Ghent,7244,760064,apartment,penthouse,public,8,66,1,0,0,48.0,,981,4,0,to renovate
556295,Namur,3543,754386,house,villa,public,6,145,1,0,0,,62.0,269,4,0,to renovate
612839,Brussels,5149,826059,apartment,villa,classic,5,97,0,0,0,,65.0,377,2,0,to renovate
415115,Namur,8078,486041,house,villa,classic,1,369,1,1,0,25.0,156.0,458,3,0,new
754342,Charleroi,6774,303709,apartment,chalet,classic,10,229,0,0,0,,52.0,826,4,0,good
952217,Charleroi,5801,104669,apartment,villa,public,6,135,1,0,0,,133.0,307,4,1,good
747661,Liege,4190,111113,house,mansion,classic,10,236,0,1,1,48.0,278.0,756,4,0,new
235372,Ghent,9856,832910,apartment,penthouse,public,5,344,0,0,0,,84.0,511,3,1,to renovate
713238,Brussels,6111,619548,apartment,chalet,classic,3,105,0,0,1,,,699,2,1,new
359151,Ghent,1037,386271,house,mansion,classic,9,138,1,0,1,,45.0,791,2,0,good
454101,Liege,8730,564301,house,chalet,public,9,40,1,0,0,45.0,185.0,228,2,0,new
423426,Charleroi,7844,706644,house,penthouse,classic,8,259,0,1,0,5.0,260.0,842,4,1,good
565664,Charleroi,1490,743436,house,penthouse,public,6,221,0,0,1,5.0,,797,3,0,to renovate
793520,Brussels,9202,121564,apartment,penthouse,classic,7,365,1,0,0,,,689,4,1,to renovate
248191,Brussels,3906,998699,apartment,mansion,public,7,91,0,1,0,,174.0,87,2,1,good
645654,Liege,6651,594511,house,penthouse,public,7,356,0,1,1,23.0,18.0,876,2,1,good
807988,Brussels,9434,704021,house,mansion,classic,8,318,0,1,1,,225.0,555,2,1,to renovate
418074,Brussels,1302,358645,house,chalet,public,6,339,1,1,1,,90.0,793,2,0,new
486595,Namur,1548,240508,apartment,mansion,classic,2,93,1,0,1,47.0,,486,4,0,to renovate
826491,Namur,5911,429317,house,mansion,classic,10,174,0,0,1,,139.0,677,2,0,to renovate
624574,Antwerp,1666,603725,apartment,villa,public,3,311,0,0,1,,,126,2,0,to renovate
800907,Liege,7129,279285,house,villa,public,9,193,1,1,1,,,782,2,1,to renovate
268908,Brussels,2379,762969,house,mansion,classic,2,231,0,0,0,50.0,,442,2,0,new
456456,Antwerp,2583,162182,house,penthouse,public,10,320,1,0,0,45.0,25.0,315,4,1,new
525849,Namur,9610,910165,apartment,chalet,public,7,201,1,1,0,,34.0,486,4,0,to renovate
675273,Antwerp,3994,597057,house,bungalow,public,1,184,1,0,1,5.0,70.0,683,2,1,good
721073,Liege,1514,406843,house,chalet,classic,7,377,1,0,0,,,893,3,0,new
120336,Ghent,6479,484200,apartment,villa,classic,9,208,0,1,1,19.0,99.0,395,4,0,good
239011,Charleroi,2532,785899,house,villa,classic,4,320,0,0,0,9.0,129.0,936,4,0,good
503952,Namur,9830,137929,house,chalet,classic,8,268,0,1,0,6.0,,953,4,1,to renovate
547503,Liege,5425,474849,apartment,mansion,public,2,174,0,0,1,,,342,4,0,to renovate
173455,Antwerp,3774,990726,apartment,bungalow,classic,10,64,0,0,0,39.0,278.0,549,4,1,to renovate
378098,Liege,5428,850347,house,penthouse,public,1,190,1,0,1,,116.0,457,2,0,good
982166,Ghent,6540,100554,apartment,villa,classic,3,257,0,1,0,,,84,4,0,new
309772,Charleroi,1614,349952,house,mansion,public,6,235,1,1,0,,,267,2,1,new
683361,Ghent,3098,302636,apartment,penthouse,classic,2,341,1,0,1,,104.0,548,4,0,new
169666,Liege,7493,380138,house,chalet,public,3,270,0,0,1,34.0,,122,4,0,new
274380,Charleroi,3224,307671,house,bungalow,classic,1,298,1,0,0,,,792,4,0,new
153186,Antwerp,6821,496032,apartment,chalet,public,6,255,0,0,1,26.0,,965,2,0,good
432012,Liege,3877,632967,house,villa,classic,10,143,1,0,0,12.0,45.0,462,2,1,good
449596,Ghent,1095,930607,apartment,mansion,public,3,275,1,0,0,,,549,2,1,new
475227,Ghent,7442,453453,house,mansion,public,2,141,0,1,1,7.0,13.0,357,2,1,new
752616,Namur,7205,713748,house,bungalow,classic,6,93,1,0,1,36.0,,888,3,0,good
858888,Brussels,4990,396001,house,bungalow,classic,6,121,1,1,1,5.0,78.0,885,3,1,to renovate
813481,Brussels,9316,661633,apartment,mansion,classic,7,240,0,1,1,,281.0,693,4,1,to renovate
622996,Liege,6765,986438,house,villa,public,3,253,0,0,1,39.0,,102,3,1,to renovate
643962,Ghent,2920,444150,house,penthouse,classic,7,330,0,0,0,,,621,2,1,to renovate
214403,Namur,6345,939989,apartment,mansion,classic,4,332,0,0,0,,,181,3,0,to renovate
406110,Namur,5182,127070,house,villa,classic,4,363,1,0,1,49.0,,723,4,1,good
982971,Brussels,3011,769813,apartment,bungalow,classic,7,219,0,1,1,,164.0,961,4,1,to renovate
357400,Brussels,3838,595216,house,villa,classic,8,123,1,0,0,,,95,3,1,good
637226,Antwerp,5140,702149,house,mansion,classic,2,215,1,1,1,,,330,2,0,good
159474,Brussels,2383,652039,apartment,penthouse,classic,9,76,0,1,0,22.0,286.0,909,3,0,good
511244,Brussels,7125,405976,apartment,penthouse,public,10,392,0,1,1,,,528,4,1,new
217019,Brussels,1195,686274,house,villa,public,7,41,0,1,1,46.0,,269,3,1,new
865371,Ghent,8095,264672,house,villa,classic,2,200,0,0,0,,62.0,438,2,0,new
630562,Brussels,4848,475248,apartment,bungalow,public,10,330,1,0,0,27.0,,724,2,1,new
206229,Antwerp,5937,459392,apartment,chalet,classic,7,166,0,0,1,,122.0,59,4,1,new
219629,Ghent,2971,761180,apartment,villa,classic,2,308,1,1,0,,103.0,270,2,0,to renovate
794153,Liege,6573,316945,house,bungalow,classic,8,275,1,1,0,24.0,40.0,754,4,1,good
389404,Namur,2990,887262,apartment,chalet,public,9,106,1,0,0,31.0,,488,2,1,new
639576,Antwerp,4028,625593,apartment,penthouse,classic,6,374,0,0,1,,104.0,89,3,1,good
433363,Ghent,3561,567864,apartment,villa,classic,8,400,0,1,1,28.0,258.0,53,4,0,new
130351,Antwerp,6635,150161,house,chalet,classic,1,179,0,1,0,,,73,2,0,new
445117,Namur,2793,945050,house,penthouse,classic,6,130,1,1,0,,74.0,489,4,1,good
555123,Brussels,1163,705632,house,mansion,public,7,175,0,1,0,26.0,212.0,766,4,1,good
705135,Namur,7505,405890,house,penthouse,public,4,160,1,1,1,,,704,4,1,to renovate
810502,Liege,1452,862637,house,mansion,public,3,262,1,1,0,5.0,,602,4,0,good
989346,Liege,2165,696506,apartment,bungalow,classic,9,217,0,1,1,31.0,,111,4,0,new
796299,Charleroi,3395,998311,apartment,bungalow,classic,5,388,0,0,0,27.0,,98,3,0,to renovate
423675,Liege,2420,949190,house,bungalow,public,9,209,1,1,0,17.0,,178,4,1,to renovate
879265,Namur,1519,862019,house,chalet,public,9,125,0,1,0,,71.0,450,2,1,to renovate
638294,Namur,6738,222897,apartment,villa,public,6,332,1,1,1,22.0,186.0,485,4,0,to renovate
805045,Liege,2075,701352,house,chalet,classic,2,144,1,0,1,42.0,,115,4,1,to renovate
705983,Charleroi,7074,606347,house,villa,public,9,293,0,0,0,34.0,,267,4,1,new
972826,Antwerp,9202,581844,house,penthouse,public,10,150,1,1,1,,,133,4,0,new
756941,Antwerp,6282,669200,apartment,chalet,classic,9,354,0,0,0,,72.0,677,3,0,new
542419,Liege,5769,515251,apartment,mansion,public,9,388,0,1,0,8.0,282.0,542,2,1,new
176701,Namur,8093,145029,house,mansion,classic,9,93,0,0,0,35.0,100.0,746,4,0,new
945907,Antwerp,2997,252631,apartment,chalet,public,4,147,0,1,1,13.0,114.0,554,2,1,to renovate
623574,Liege,4742,343743,house,mansion,classic,8,46,0,1,1,,,158,3,0,good
968970,Brussels,9947,573236,apartment,bungalow,public,6,110,0,1,0,19.0,,695,2,0,new
659949,Antwerp,4554,817391,apartment,penthouse,public,2,330,1,1,0,,,614,4,1,good
447537,Antwerp,1799,219838,house,mansion,classic,8,293,1,1,1,18.0,128.0,728,4,0,new
285101,Antwerp,8521,408418,apartment,mansion,classic,2,146,1,1,0,,191.0,679,2,0,to renovate
709117,Brussels,4360,760149,apartment,mansion,classic,3,135,1,0,0,18.0,72.0,101,2,0,new
656448,Antwerp,3268,461607,apartment,penthouse,public,2,236,0,1,0,,,61,2,1,to renovate
796450,Brussels,9557,847978,apartment,penthouse,classic,2,173,0,1,0,,40.0,287,2,0,to renovate
219570,Antwerp,2870,294079,apartment,chalet,classic,3,324,1,0,1,32.0,150.0,890,3,1,to renovate
517852,Ghent,5160,979233,house,chalet,public,3,386,0,0,1,,,422,4,1,to renovate
820784,Antwerp,6763,740179,house,penthouse,public,9,110,1,1,1,12.0,,840,2,1,good
605227,Namur,4457,499894,house,chalet,public,3,74,0,1,0,,11.0,976,4,0,to renovate
349507,Ghent,5230,753545,house,chalet,public,9,271,0,1,0,33.0,293.0,839,3,0,to renovate
690153,Liege,5571,342207,apartment,mansion,classic,7,226,0,0,0,6.0,,569,3,0,good
795413,Liege,6200,804247,house,villa,classic,1,216,1,1,1,,91.0,322,3,0,good
361390,Ghent,4027,181000,apartment,mansion,public,8,90,0,1,1,,212.0,880,3,1,good
574938,Antwerp,3811,938888,apartment,penthouse,public,2,218,1,0,1,,,981,4,1,good
478344,Charleroi,5597,992878,house,chalet,classic,1,89,1,1,0,50.0,,310,3,0,good
394775,Ghent,3232,255053,house,mansion,public,4,146,0,1,1,,,795,2,0,new
117147,Brussels,1602,841227,house,villa,public,9,248,1,0,0,,,863,4,0,new
513665,Charleroi,8410,797575,house,bungalow,public,8,265,0,0,0,,,120,2,0,to renovate
189644,Liege,4634,957066,house,mansion,classic,1,164,0,0,0,,14.0,530,3,1,new
370276,Namur,5743,608281,house,villa,public,8,397,1,1,0,49.0,,536,2,0,good
209741,Ghent,1123,395249,house,chalet,classic,4,291,0,1,1,18.0,,487,3,1,good
613689,Ghent,3310,251947,apartment,villa,public,1,370,0,0,0,31.0,16.0,901,3,1,new
219725,Antwerp,6135,174046,apartment,penthouse,public,10,79,1,1,1,21.0,,530,2,1,new
934224,Liege,9178,917402,house,mansion,classic,10,99,1,0,0,,,289,4,0,new
874482,Charleroi,6558,185341,house,chalet,public,6,79,1,0,1,28.0,126.0,443,2,1,new
679211,Brussels,3224,693022,house,villa,public,5,338,0,0,1,9.0,,362,3,1,to renovate
173765,Liege,6984,936082,house,penthouse,public,6,329,1,1,0,47.0,275.0,80,2,0,good
983506,Liege,1764,103527,apartment,bungalow,public,10,44,1,1,1,,,180,4,0,new
831228,Brussels,1708,391744,house,villa,classic,3,329,1,1,0,46.0,11.0,314,4,0,good
336143,Charleroi,9595,819199,apartment,bungalow,classic,7,53,1,1,1,,,648,3,0,new
644067,Liege,3754,965798,house,bungalow,classic,1,357,1,0,0,23.0,,499,3,0,good
566205,Namur,8047,990524,house,bungalow,classic,5,211,1,1,1,,,156,4,1,new
220493,Brussels,2082,650955,apartment,chalet,classic,9,234,0,1,0,,,171,4,0,new
746476,Liege,4886,288843,house,villa,public,9,61,0,1,0,20.0,,503,3,1,to renovate
560681,Charleroi,6587,298309,house,penthouse,public,10,135,1,1,1,,,332,2,0,good
918653,Liege,4210,812803,house,penthouse,public,1,400,1,1,0,,,629,3,1,new
330192,Antwerp,1552,681014,house,penthouse,public,7,44,0,0,0,,68.0,462,3,1,new
320032,Namur,4794,136742,house,mansion,classic,8,171,0,1,1,38.0,,543,4,0,new
851913,Ghent,9626,869173,house,penthouse,classic,5,126,0,1,1,11.0,229.0,276,3,1,to renovate
847119,Liege,7519,708194,apartment,chalet,public,7,384,0,0,1,37.0,,226,2,1,good
791972,Charleroi,2819,564181,house,bungalow,public,6,99,0,1,1,,202.0,598,3,0,to renovate
757761,Liege,5950,908032,apartment,mansion,public,1,332,0,1,1,12.0,152.0,825,2,1,good
810862,Brussels,5835,694119,apartment,bungalow,public,5,47,0,0,1,,,249,3,1,to renovate
554475,Brussels,1836,228661,apartment,mansion,public,8,290,0,0,1,,27.0,87,4,0,good
294719,Liege,3215,786584,house,chalet,public,6,67,0,0,1,6.0,193.0,356,3,1,good
415439,Brussels,7721,108992,apartment,bungalow,public,2,223,1,0,0,,,571,3,1,new
734270,Brussels,6643,856184,house,bungalow,classic,1,227,0,1,1,,,210,4,1,to renovate
393139,Charleroi,4290,800814,house,penthouse,public,6,369,0,0,1,12.0,,965,2,0,new
321106,Ghent,9802,627851,apartment,mansion,classic,8,167,1,0,1,,17.0,776,4,1,good
565033,Ghent,7525,741786,apartment,penthouse,classic,3,316,0,1,0,37.0,,496,3,1,to renovate
981282,Brussels,3885,652392,house,penthouse,classic,10,121,1,0,1,23.0,,238,2,1,new
915278,Brussels,3620,492883,house,mansion,classic,6,95,0,1,1,18.0,31.0,504,3,1,new
614970,Liege,1244,621022,house,bungalow,classic,1,397,1,0,0,17.0,67.0,514,4,1,to renovate
650311,Brussels,5721,330242,house,villa,classic,9,200,0,1,1,27.0,,941,2,1,new
953111,Namur,7864,219645,house,bungalow,public,7,386,0,1,1,,,207,3,1,good
516656,Ghent,8717,700342,apartment,bungalow,public,9,400,1,0,1,,287.0,649,2,0,good
853011,Antwerp,9277,252506,house,chalet,public,9,220,1,0,0,6.0,,637,2,0,to renovate
642891,Namur,5385,336935,house,villa,classic,2,50,0,1,0,,122.0,349,3,1,new
166001,Antwerp,8155,141217,apartment,chalet,public,1,200,0,1,1,,112.0,558,4,0,to renovate
110683,Namur,6281,909731,house,mansion,classic,4,225,1,1,0,26.0,,948,4,0,good
172929,Brussels,5286,758353,apartment,chalet,public,1,41,0,1,0,16.0,,420,2,1,new
371980,Charleroi,6519,834998,apartment,mansion,public,8,157,0,1,0,,,618,4,0,new
826388,Namur,9173,951800,house,villa,public,7,199,0,0,1,38.0,,350,2,0,to renovate
437378,Charleroi,6810,624779,house,penthouse,classic,2,376,1,0,1,38.0,48.0,843,4,1,new
503268,Namur,3138,593968,house,penthouse,classic,10,67,0,1,1,41.0,,190,2,1,new
189216,Brussels,6860,299257,apartment,villa,public,1,174,1,1,0,50.0,,282,4,0,to renovate
883191,Namur,2948,348058,house,penthouse,public,1,365,0,0,0,,,169,2,1,new
150585,Liege,2221,588085,apartment,villa,classic,10,288,1,0,1,46.0,31.0,955,2,1,good
959852,Brussels,4229,312217,apartment,mansion,public,5,296,0,1,1,,232.0,929,3,0,good
523114,Antwerp,3028,750467,house,mansion,classic,2,194,1,1,0,41.0,10.0,170,3,1,good
395570,Namur,7653,643770,house,villa,public,10,324,1,0,1,11.0,,202,2,1,good
